genre,subgenre,id,name,all_genres
blues,blues,44400,Jim McCarty,"['rock', 'blues', 'classical']"
blues,blues,293069,Frank Mizen,"['jazz', 'soundtrack', 'blues']"
blues,blues,276,Sonny Terry,"['blues', 'jazz', 'pop']"
blues,blues,642,Dr. John,"['rock', 'blues', 'rnb']"
blues,blues,291676,Jimmie Gordon,"['blues', 'pop']"
blues,blues,675280,Joe Beard,"['soul', 'blues', 'rap']"
blues,blues,63953,Steve Miller Band,"['rock', 'pop', 'blues']"
blues,blues,232788,Clara Smith,"['blues', 'jazz', 'pop']"
blues,blues,4470259,Tina Bednoff & the Cocktailers,['blues']
blues,blues,3040688,Captain Nemoff,['blues']
blues,blues,2631600,Big Voice Odom,['blues']
blues,blues,4804224,Southern Avenue,['blues']
blues,blues,7876,Boz Scaggs,"['rock', 'pop', 'blues']"
blues,blues,97113,Amos Milburn,"['blues', 'rnb', 'jazz']"
blues,blues,35226,Sam Myers,['blues']
blues,blues,726420,Johnny Farmer,['blues']
blues,blues,5609863,Michael J Howe,['blues']
blues,blues,213380,The Dirty Dozen Brass Band,"['jazz', 'blues']"
blues,blues,8535620,Thomas Lindsey,['blues']
blues,blues,4782736,Meena Cryle,['blues']
blues,blues,116714,Johnny Winter,"['blues', 'rock', 'pop']"
blues,blues,6621,The Allman Brothers Band,"['rock', 'pop', 'blues']"
blues,blues,18022,Son House,"['blues', 'jazz', 'tradjazz']"
blues,blues,145727,Ollie Shepard,['blues']
blues,blues,36177,Blind Willie Johnson,"['blues', 'pop']"
blues,blues,85026,Climax Blues Band,"['blues', 'rock', 'pop']"
blues,blues,8584111,Criminal Instruments,['blues']
blues,blues,4782737,The Chris Fillmore Band,['blues']
blues,blues,328719,Spirit of John Morgan,"['rock', 'blues']"
blues,blues,529,Big Bill Broonzy,"['blues', 'jazz', 'pop']"
blues,blues,2078429,Steve Lucky and the Rhumba Bums,['blues']
blues,blues,6141893,Blues Cousins,['blues']
blues,blues,118248,Albert Ammons,"['jazz', 'blues', 'tradjazz']"
blues,blues,598583,Chris Beard,"['blues', 'dance']"
blues,blues,259065,Mamie Smith,"['blues', 'jazz', 'pop']"
blues,blues,29621,Taste,"['disco', 'rock', 'blues']"
blues,blues,359330,The Strange Boys,"['blues', 'alternative']"
blues,blues,123435,Bjørn Berge,"['blues', 'folk', 'pop']"
blues,blues,5134764,Съешь Мои Шорты,"['pop', 'blues']"
blues,blues,1159402,Sonny Criss Quartet,"['blues', 'jazz']"
blues,blues,313490,Oli Brown,['blues']
blues,blues,23082,King Floyd,"['blues', 'rnb']"
blues,blues,2636972,Al Bowlly and Ray Noble Orchestra,['blues']
blues,blues,166270,Omar & The Howlers,['blues']
blues,blues,246023,Aamir Khan,"['folk', 'eastern', 'blues']"
blues,blues,10180630,The McKee Brothers,['blues']
blues,blues,4431397,Rhino and the Ranters,['blues']
blues,blues,169720,Eric Bibb,"['blues', 'folk', 'jazz']"
blues,blues,5000220,The Strait Shooters,['blues']
blues,blues,10203337,Bidu Sous,['blues']
blues,blues,22808,Slim Harpo,"['blues', 'jazz', 'folk']"
blues,blues,3953,Leroy Carr,"['blues', 'jazz', 'pop']"
blues,blues,712,Mike Bloomfield,"['blues', 'pop', 'rock']"
blues,blues,1777008,Royal Southern Brotherhood,['blues']
blues,blues,218767,Johnny Temple,['blues']
blues,blues,62951,Sonny Black,"['foreignrap', 'blues', 'dance']"
blues,blues,762668,Mo Rodgers,['blues']
blues,blues,600253,Brother Bones & His Shadows,"['funk', 'blues']"
blues,blues,2663883,Belonoga,"['folk', 'electronics', 'blues']"
blues,blues,333258,The Shades,"['pop', 'rock', 'blues']"
blues,blues,6123665,lilspirit,"['foreignrap', 'pop', 'blues']"
blues,blues,66012,Ethel Waters,"['jazz', 'blues', 'pop']"
blues,blues,43801,Jack Dupree,"['blues', 'jazz', 'pop']"
blues,blues,269802,Tonya Graves,"['pop', 'blues', 'alternative']"
blues,blues,26413,Python Lee Jackson,['blues']
blues,blues,788702,James Flannigan,"['pop', 'blues']"
blues,blues,307668,Joe Houston,"['rock', 'rnb', 'blues']"
blues,blues,32359,Les Paul,"['pop', 'jazz', 'blues']"
blues,blues,1415224,Nicolas Ruiz,"['house', 'blues']"
blues,blues,85645,Dr. Feelgood,"['rock', 'pop', 'blues']"
blues,blues,2355317,The Lovebirds,['blues']
blues,blues,6084076,Казённый Унитаз,"['punk', 'blues']"
blues,blues,765999,The Reverend Peyton's Big Damn Band,"['blues', 'country', 'jazz']"
blues,blues,641,John Fogerty,"['rock', 'blues']"
blues,blues,768661,Coastline,"['lounge', 'rock', 'blues']"
blues,blues,7321902,Mezcaleros,"['rock', 'blues']"
blues,blues,11668,"Arthur ""Big Boy"" Crudup","['blues', 'jazz', 'pop']"
blues,blues,20573,The Bluetones,"['rock', 'blues', 'pop']"
blues,blues,68887,Esther Phillips,"['jazz', 'rnb', 'blues']"
blues,blues,81862,Mungo Jerry,"['rock', 'pop', 'blues']"
blues,blues,192303,"Lambert, Hendricks & Ross","['jazz', 'vocal', 'blues']"
blues,blues,89904,Roy Rogers,"['country', 'blues', 'pop']"
blues,blues,45970,Lil Green,"['blues', 'foreignrap', 'jazz']"
blues,blues,1978889,Jacob Miller and the Bridge City Crooners,"['tradjazz', 'blues', 'pop']"
blues,blues,100149,Gerli Padar,"['tradjazz', 'blues']"
blues,blues,8199072,Gauga,"['rock', 'alternative', 'blues']"
blues,blues,2530573,Peer Gynt,"['blues', 'rock', 'folk']"
blues,blues,50600,Dave Porter,"['soundtrack', 'tvseries', 'blues']"
blues,blues,1407869,John Christian,"['dance', 'blues', 'house']"
blues,blues,1466455,"Brownie McGhee, Sonny Terry","['jazz', 'blues']"
blues,blues,4578072,John Williams,"['blues', 'jazz', 'relax']"
blues,blues,5419628,TheMotion,"['rusrap', 'rap', 'blues']"
blues,blues,231991,The Fureys,"['folk', 'celtic', 'blues']"
blues,blues,332689,Juke,"['foreignrap', 'blues', 'rusrap']"
blues,blues,1609958,Chillax,"['blues', 'experimental', 'punk']"
blues,blues,170926,Jag,"['foreignrap', 'blues', 'latinfolk']"
blues,blues,6577760,Freddie King,"['jazz', 'blues', 'pop']"
blues,blues,725,Wynona Carr,"['rnb', 'rock', 'blues']"
blues,blues,164578,The Blasters,"['rock', 'blues']"
blues,blues,485256,Brenda Boykin,"['electronics', 'blues', 'dance']"
blues,blues,133209,Groove Collective,"['jazz', 'dance', 'blues']"
blues,blues,2654,Milt Buckner,"['jazz', 'blues', 'folk']"
blues,blues,4366,Yusef Lateef,"['jazz', 'blues', 'classical']"
blues,blues,6290072,Darkly,"['local-indie', 'folk', 'blues']"
blues,blues,853176,Alex Rossi,"['pop', 'blues', 'funk']"
blues,blues,135405,Joe Satriani,"['hardrock', 'rock', 'blues']"
blues,blues,26303,Pete Brown,"['jazz', 'rock', 'blues']"
blues,blues,171277,Mountain,"['rock', 'pop', 'blues']"
blues,blues,65374,Canned Heat,"['rock', 'blues', 'pop']"
blues,blues,2563,Jesse Johnson,"['blues', 'rock', 'country']"
blues,blues,171284,Argent,"['pop', 'rock', 'blues']"
blues,blues,489309,Paul Lenart,"['blues', 'dance', 'rock']"
blues,blues,150934,Sam Price,"['jazz', 'blues']"
blues,blues,110951,Stan Ridgway,"['folk', 'rock', 'blues']"
blues,blues,81915,Mississippi John Hurt,"['blues', 'pop', 'rnb']"
blues,blues,87163,Alvin Lee,"['rock', 'blues']"
blues,blues,53772,Chain,"['rock', 'foreignrap', 'blues']"
blues,blues,339908,Peter Spencer,"['folk', 'blues']"
blues,blues,3183333,DeWolff,"['rock', 'blues']"
blues,blues,186296,Billy Griffin,"['soul', 'pop', 'blues']"
blues,blues,35470,Red Foley,"['country', 'blues']"
blues,blues,2381,Sonny Thompson,"['rnb', 'blues', 'jazz']"
blues,blues,1042,Steve Swallow,"['jazz', 'conjazz', 'blues']"
blues,blues,324117,Swetha,"['folk', 'eastern', 'blues']"
blues,blues,6126473,гулян,"['rusrock', 'alternative', 'blues']"
blues,blues,1237576,The Distillery,"['electronics', 'blues']"
blues,blues,6815,Rufus Thomas,"['jazz', 'rnb', 'blues']"
blues,blues,7299,Paul Williams,"['folk', 'pop', 'blues']"
blues,blues,203025,Tampa Red,"['blues', 'jazz', 'pop']"
blues,blues,15832,Jay McShann,"['jazz', 'blues', 'pop']"
blues,blues,1067353,Lord Westbrook,['blues']
blues,blues,1885078,Dave Luxton,"['relax', 'newage', 'blues']"
blues,blues,23927,Chuck Jackson,"['rnb', 'pop', 'blues']"
blues,blues,791317,Doobie Twisters,"['blues', 'rock']"
blues,blues,7097908,Егор Не Помню,"['rusrock', 'rock', 'blues']"
blues,blues,65974,James Morgan,"['blues', 'classical', 'modern']"
blues,blues,50352,Lonnie Mack,"['rock', 'folk', 'blues']"
blues,blues,3710725,Charley Crockett,"['country', 'blues', 'folk']"
blues,blues,97297,Mitch Ryder,"['rock', 'blues', 'pop']"
blues,blues,4036,Blind Willie McTell,"['blues', 'jazz', 'country']"
blues,blues,27017,Charlie Hunter,"['jazz', 'blues', 'folk']"
blues,blues,1733004,The Cold Stares,"['rock', 'hardrock', 'blues']"
blues,blues,13010,Paul Gonsalves,"['jazz', 'blues', 'tradjazz']"
blues,blues,16419,Little Willie John,"['blues', 'rnb', 'pop']"
blues,blues,643617,Black Hole Sun,"['rock', 'punk', 'blues']"
blues,blues,7195543,Sohret Memmedov,"['pop', 'blues', 'folk']"
blues,blues,5253909,Kakitoka,"['alternative', 'blues']"
blues,blues,110601,Sun Ra,"['jazz', 'blues', 'pop']"
blues,blues,27928,Joe Tex,"['rnb', 'soul', 'blues']"
blues,blues,1859981,Matt Woods,"['soul', 'rock', 'blues']"
blues,blues,432681,Jimmy Bond,"['jazz', 'blues']"
blues,blues,169702,Mitch King,"['foreignbard', 'blues']"
blues,blues,37338,Edgar Winter,"['rock', 'blues', 'pop']"
blues,blues,6006,Johnny Otis,"['rnb', 'blues', 'jazz']"
blues,blues,446233,Chew Fu,"['dance', 'blues', 'relax']"
blues,blues,759558,The Bonnevilles,"['rock', 'blues', 'rnb']"
blues,blues,67292,Trevor Menear,"['indie', 'blues', 'prog']"
blues,blues,43901,Nick Holmes,"['country', 'house', 'blues']"
blues,blues,630622,OMP Allstars,"['pop', 'folk', 'blues']"
blues,blues,479245,Mr. X,"['blues', 'dance', 'pop']"
blues,blues,2216317,Dennis Fullerton,"['relax', 'blues']"
blues,blues,1493753,Pop Tops,"['pop', 'rock', 'blues']"
blues,blues,188203,La Fouine,"['foreignrap', 'pop', 'blues']"
blues,blues,295260,Cow Cow Davenport,"['jazz', 'blues', 'pop']"
blues,blues,610425,Richy Kicklighter,"['jazz', 'blues', 'pop']"
blues,blues,4061,Otis Blackwell,"['blues', 'rnr', 'rnb']"
blues,blues,4371,Oliver Nelson,"['jazz', 'dance', 'blues']"
blues,blues,1835344,Andre Camilleri,"['country', 'alternative', 'blues']"
blues,blues,4954,Roy Brown,"['blues', 'rnb', 'vocal']"
blues,blues,201023,Tony Holiday,"['blues', 'estrada', 'pop']"
blues,blues,865240,Durazno de Gala,"['pop', 'latinfolk', 'blues']"
blues,blues,585247,Rock Crusade,"['rock', 'pop', 'blues']"
blues,blues,219458,Mahogany Rush,"['rock', 'blues']"
blues,blues,57032,Dinah Shore,"['pop', 'jazz', 'blues']"
blues,blues,939,Joe Williams,"['jazz', 'pop', 'blues']"
blues,blues,166274,Rick Derringer,"['rock', 'blues', 'pop']"
blues,blues,3984621,Tyler Bryant & The Shakedown,"['rock', 'alternative', 'blues']"
blues,blues,183951,Chicken Shack,"['blues', 'pop', 'rock']"
blues,blues,295452,Huey 'Piano' Smith,"['folk', 'rnb', 'blues']"
blues,blues,30775,Jimmy Rogers,"['blues', 'pop', 'rnb']"
blues,blues,2911005,Varsal,['blues']
blues,blues,426832,Rowland S. Howard,"['alternative', 'rock', 'blues']"
blues,blues,6196533,Ian Raiburg,"['folk', 'blues']"
blues,blues,1782920,Band of Frequencies,"['blues', 'rock', 'dub']"
blues,blues,167114,Santa maffy,"['pop', 'house', 'blues']"
blues,blues,1186,Jimmy Forrest,"['jazz', 'blues', 'pop']"
blues,blues,5984,"Meade ""Lux"" Lewis","['jazz', 'blues', 'pop']"
blues,blues,387787,Chris Cook,['blues']
blues,blues,6917,Humble Pie,"['rock', 'pop', 'blues']"
blues,blues,6669951,КаНАТ,"['rusrap', 'foreignrap', 'blues']"
blues,blues,585248,Stairway To Heaven,"['rock', 'blues']"
blues,blues,2374510,Elles Bailey,"['blues', 'jazz', 'country']"
blues,blues,6755350,National Radio Station,"['rock', 'blues']"
blues,blues,61555,Charles Manson,"['blues', 'folk', 'rock']"
blues,blues,100088,Syl Johnson,"['soul', 'blues', 'alternative']"
blues,blues,42082,Ike & Tina Turner,"['rnb', 'rock', 'blues']"
blues,blues,2932990,Abtmelody,"['pop', 'electronics', 'blues']"
blues,blues,2463094,Broque,"['latinfolk', 'blues']"
blues,blues,11806,Peter Malick,"['blues', 'amerfolk', 'dance']"
blues,blues,27870,Dave Baker,"['conjazz', 'blues', 'alternative']"
blues,blues,92308,Toney,"['foreignrap', 'dance', 'blues']"
blues,blues,3264216,Bo Schiøler,"['blues', 'foreignbard']"
blues,blues,4128,Nat Adderley,"['jazz', 'blues', 'tradjazz']"
blues,blues,77861,"Johnny ""Guitar"" Watson","['blues', 'rnb', 'jazz']"
blues,blues,227562,Slam Stewart,"['jazz', 'jewish', 'blues']"
blues,blues,6085,Fats Waller,"['jazz', 'blues', 'pop']"
blues,blues,3324667,StoneBlue,"['dance', 'blues']"
blues,blues,1829284,The Hatchlings,['blues']
blues,blues,314255,Art Lund,"['jazz', 'blues', 'pop']"
blues,blues,401516,Ron Rogers,"['electronics', 'blues']"
blues,blues,1534009,Thomas Harris,"['pop', 'alternative', 'blues']"
blues,blues,227540,Jean-Jacques Milteau,"['blues', 'jazz']"
blues,blues,572915,Ed Hartman,"['classical', 'jazz', 'blues']"
blues,blues,8362388,Haro,"['electronics', 'blues']"
blues,blues,6576927,Меланхолия,"['rusrock', 'blues']"
blues,blues,2851740,Casey Hensley,"['soundtrack', 'blues']"
blues,blues,205692,Junior Brown,"['country', 'foreignrap', 'blues']"
blues,blues,31643,Vaneese Thomas,"['blues', 'conjazz', 'rnb']"
blues,blues,12319,Slim Gaillard,"['jazz', 'blues', 'rnb']"
blues,blues,8224,Clarence Carter,"['rnb', 'soul', 'blues']"
blues,blues,641247,Corey Henry,['blues']
blues,blues,413077,Ray Hamilton,['blues']
blues,blues,24490,Roger Kellaway,"['jazz', 'pop', 'blues']"
blues,blues,189437,Sleepy Sun,"['rock', 'alternative', 'blues']"
blues,blues,1107589,Pokey LaFarge,"['country', 'blues', 'folk']"
blues,blues,4302082,Bellhound Choir,"['rock', 'blues', 'country']"
blues,blues,10920,Adam Levine,"['foreignrap', 'pop', 'blues']"
blues,blues,8300,Herb Ellis,"['jazz', 'pop', 'blues']"
blues,blues,4513120,Mattiel,"['alternative', 'indie', 'blues']"
blues,blues,114175,Alex Thomas,"['pop', 'blues', 'soundtrack']"
blues,blues,8860576,Jordan Lee,"['relax', 'blues', 'classical']"
blues,blues,35013,The Big Three,"['folk', 'blues']"
blues,blues,25462,Lee Dorsey,"['blues', 'pop', 'rnb']"
blues,blues,3753718,Da Vid,"['children', 'blues', 'dance']"
blues,blues,25406,The Associates,"['pop', 'rock', 'blues']"
blues,blues,4922,Sugar Pie DeSanto,"['rnb', 'soul', 'blues']"
blues,blues,6035477,Craig Ballie,['blues']
blues,blues,9788501,[ATTENTION],"['rusrap', 'rap', 'blues']"
blues,blues,48771,Robert Randolph & The Family Band,"['rock', 'blues', 'soul']"
blues,blues,25630,G. Love & Special Sauce,"['rock', 'pop', 'blues']"
blues,blues,1612114,Jake La Botz,"['rock', 'alternative', 'blues']"
blues,blues,73350,Marie Fredriksson,"['pop', 'jazz', 'blues']"
blues,blues,8909513,Stealth,"['alternative', 'foreignbard', 'blues']"
blues,blues,1576722,Papercut (GR),"['electronics', 'blues']"
blues,blues,3750103,The Heavy Eyes,"['alternative', 'blues']"
blues,blues,347520,Rosetta Howard,"['blues', 'jazz', 'pop']"
blues,blues,6300279,Beatchild,"['foreignrap', 'blues', 'dance']"
blues,blues,804719,Blue Monday,"['blues', 'pop', 'hardcore']"
blues,blues,9348,Trummy Young,"['jazz', 'blues']"
blues,blues,156302,John Blake,"['blues', 'jazz']"
blues,blues,2622656,Ania Safa,"['classical', 'jazz', 'blues']"
blues,blues,322994,Hot Toddy,"['electronics', 'house', 'blues']"
blues,blues,781828,The Internationals,"['pop', 'blues']"
blues,blues,75595,Shuggie Otis,"['rnb', 'blues', 'funk']"
blues,blues,197535,Kay Kyser,"['jazz', 'pop', 'blues']"
blues,blues,44885,Joseph Jones,"['classical', 'holiday', 'blues']"
blues,blues,35913,Treat Her Right,"['pop', 'rock', 'blues']"
blues,blues,306293,Big Mama,"['blues', 'soul', 'foreignrap']"
blues,blues,5928788,Paul Constable,"['newage', 'blues']"
blues,blues,82730,Eric Tingstad,"['newage', 'pop', 'blues']"
blues,blues,4353759,Ася Злаказова,"['forchildren', 'children', 'blues']"
blues,blues,28673,The Detroit Wheels,"['rock', 'pop', 'blues']"
blues,blues,2828669,Landon Tewers,"['pop', 'blues', 'alternative']"
blues,blues,605104,Kirsty McGee,"['folk', 'indie', 'blues']"
blues,blues,2452028,Blues Pills,"['rock', 'blues', 'stonerrock']"
blues,blues,7872292,Simon Reed,['blues']
blues,blues,5868,The Viceroys,"['rock', 'reggae', 'blues']"
blues,blues,290478,The Pretty Things,"['rock', 'alternative', 'blues']"
blues,blues,9845758,FTL 2nd,"['dance', 'electronics', 'blues']"
blues,blues,572770,Kepha Peter Martin,"['pop', 'blues']"
blues,blues,4109151,Hana Vu,"['rock', 'indie', 'blues']"
blues,blues,67322,Janis Joplin,"['rock', 'blues', 'pop']"
blues,blues,658,Clifton Chenier,"['amerfolk', 'blues', 'folk']"
blues,blues,36161,Rocco DeLuca,"['rock', 'soundtrack', 'blues']"
blues,blues,8514832,цикада XVI,"['rusrap', 'foreignrap', 'blues']"
blues,blues,1199131,Tony Vegas,"['dance', 'blues', 'foreignrap']"
blues,blues,3983,Horace Silver,"['jazz', 'pop', 'blues']"
blues,blues,13127,Terry Taylor,"['foreignrap', 'blues']"
blues,blues,99114,Tex Williams,"['country', 'pop', 'blues']"
blues,blues,46041,Sir Mack Rice,"['foreignrap', 'soul', 'blues']"
blues,blues,3801,Arnett Cobb,"['jazz', 'blues', 'jewish']"
blues,blues,292648,Vaughn Monroe,"['jazz', 'pop', 'blues']"
blues,blues,171275,Pacific Gas & Electric,"['pop', 'blues', 'rock']"
blues,blues,3773550,David Hazeltine Trio,"['jazz', 'blues']"
blues,blues,434746,Mandy Lee,"['pop', 'blues']"
blues,blues,3930149,Nicola Cavallaro,"['pop', 'rnb', 'blues']"
blues,blues,219739,Dorothy Moore,"['blues', 'rnb', 'funk']"
blues,blues,232401,John Ford,"['pop', 'alternative', 'blues']"
blues,blues,3164758,Cinema Guitar Works,"['amerfolk', 'blues']"
blues,blues,4926,Big Maybelle,"['rnb', 'blues', 'jazz']"
blues,blues,1531939,The Blackwater Fever,['blues']
blues,blues,36844,Rooster,"['foreignrap', 'blues', 'dance']"
blues,blues,8109038,ARLENNON,"['ruspop', 'pop', 'blues']"
blues,blues,4667,Paul Jones,"['pop', 'blues', 'rock']"
blues,blues,3471293,Jesper Munk,"['blues', 'alternative', 'rock']"
blues,blues,318861,Spencer Davis Group,"['rock', 'pop', 'blues']"
blues,blues,616,Professor Longhair,"['blues', 'rnb', 'jazz']"
blues,blues,2661503,Will Bell,['blues']
blues,blues,112418,Vernon Dalhart,"['country', 'blues']"
blues,blues,3699444,The Introverts,"['foreignrap', 'indie', 'blues']"
blues,blues,505081,Greenfish,"['house', 'dance', 'blues']"
blues,blues,20342,Buffy Sainte-Marie,"['pop', 'house', 'blues']"
blues,blues,18877,The Rippingtons,"['jazz', 'blues']"
blues,blues,309692,Sydney Bechet,"['jazz', 'blues']"
blues,blues,745117,Mora,"['latinfolk', 'pop', 'blues']"
blues,blues,1486030,Richard Madden,"['folk', 'blues']"
blues,blues,15797,LaVern Baker,"['blues', 'rnb', 'pop']"
blues,blues,4917,Irma Thomas,"['rnb', 'soul', 'blues']"
blues,blues,6863714,The Furthermores,"['soul', 'rock', 'blues']"
blues,blues,399,Denise Lasalle,"['blues', 'soul', 'rnb']"
blues,blues,187485,Big Man,"['foreignrap', 'pop', 'blues']"
blues,blues,590172,Harvey Mandel,"['blues', 'rock', 'jazz']"
blues,blues,310076,The Tornadoes,"['rock', 'pop', 'blues']"
blues,blues,1067483,Saltwater,"['dance', 'pop', 'blues']"
blues,blues,1063458,Milanese,"['electronics', 'blues']"
blues,blues,43463,Ry Cooder,"['rock', 'blues', 'folk']"
blues,blues,191457,Gary Portnoy,"['soundtrack', 'pop', 'blues']"
blues,blues,274,Brownie McGhee,"['blues', 'jazz', 'pop']"
blues,blues,58322,The Clovers,"['blues', 'rock', 'rnb']"
blues,blues,21950,Jimmy Rushing,"['jazz', 'blues', 'pop']"
blues,blues,4811193,The Blood Moon Howlers,"['alternative', 'blues', 'country']"
blues,blues,421691,Sean Rowe,"['alternative', 'blues', 'pop']"
blues,blues,2041424,The Last Internationale,"['rock', 'blues', 'folk']"
blues,blues,3830729,Lady Wray,"['rnb', 'soul', 'blues']"
blues,blues,83420,Eddy Howard,"['jazz', 'pop', 'blues']"
blues,blues,4745156,KILLA MOLLA,"['country', 'foreignrap', 'blues']"
blues,blues,4742,Black Joe Lewis & The Honeybears,"['rock', 'blues', 'country']"
blues,blues,250654,Dean Reed,"['pop', 'country', 'blues']"
blues,blues,1151430,Quartette,"['pop', 'folk', 'blues']"
blues,blues,193638,Bap Kennedy,"['country', 'folkrock', 'blues']"
blues,blues,3149917,The Peach Kings,"['alternative', 'blues']"
blues,blues,91172,Hall Johnson Choir,['blues']
blues,blues,17909,Little Milton,"['blues', 'rnb', 'rock']"
blues,blues,135597,Detroit,"['foreignrap', 'rock', 'blues']"
blues,blues,1929,Roy Hamilton,"['rnb', 'pop', 'blues']"
reggae,reggaeton,5117765,Коля Маню,['reggaeton']
reggae,reggaeton,229374,Skarra Mucci,"['reggae', 'reggaeton', 'dance']"
reggae,reggaeton,3832455,Phantom IMC,"['reggaeton', 'reggae', 'african']"
reggae,reggaeton,3753,Don Omar,"['pop', 'latinfolk', 'reggaeton']"
reggae,reggaeton,1774740,DJ BrainDeaD,"['reggaeton', 'dance', 'pop']"
reggae,reggaeton,3100372,The Kemist,"['dance', 'reggae', 'reggaeton']"
reggae,reggaeton,2946047,Steppa Style,"['reggae', 'dance', 'reggaeton']"
reggae,reggaeton,7328,Wisin Y Yandel,"['pop', 'latinfolk', 'reggaeton']"
reggae,reggaeton,26539,Ninja Man,"['reggae', 'reggaeton', 'foreignrap']"
reggae,reggaeton,667824,Richie Loop,"['reggaeton', 'dance', 'reggae']"
reggae,reggaeton,537449,Chesca,"['pop', 'reggaeton', 'rock']"
reggae,reggaeton,126817,Gyptian,"['reggae', 'reggaeton', 'pop']"
reggae,reggaeton,127048,Elephant Man,"['reggae', 'reggaeton', 'pop']"
reggae,reggaeton,1294639,Tommy Lee Sparta,"['reggae', 'reggaeton', 'foreignrap']"
reggae,reggaeton,4762298,DJ Septik,"['reggae', 'reggaeton', 'pop']"
reggae,reggaeton,145934,Scars,"['reggaeton', 'reggae', 'metal']"
reggae,reggaeton,5216267,Tribal Kush,"['reggae', 'reggaeton', 'foreignrap']"
reggae,reggaeton,64855,Capleton,"['reggae', 'reggaeton', 'house']"
reggae,reggaeton,48980,Vybz Kartel,"['reggae', 'reggaeton', 'foreignrap']"
reggae,reggaeton,64822,Sizzla,"['reggae', 'reggaeton', 'foreignrap']"
reggae,reggaeton,2994585,Prophet P,['reggaeton']
reggae,reggaeton,782360,Papa Style,"['reggae', 'reggaeton']"
reggae,reggaeton,1217103,Monkey Marc,"['reggae', 'reggaeton', 'electronics']"
reggae,reggaeton,4102228,Miss Baas,"['dance', 'reggaeton', 'electronics']"
reggae,reggaeton,618393,Soom T,"['reggae', 'reggaeton', 'electronics']"
reggae,reggaeton,4200287,Derrick Sound,"['reggae', 'dub', 'reggaeton']"
reggae,reggaeton,714710,Leftside,"['reggae', 'reggaeton', 'foreignrap']"
reggae,reggaeton,4868661,Damn 2 Sexy,"['reggaeton', 'dance', 'electronics']"
reggae,reggaeton,7029273,Reggaeton Bachata Hit,"['electronics', 'folk', 'reggaeton']"
reggae,reggaeton,169131,Konshens,"['reggae', 'reggaeton', 'dance']"
reggae,reggaeton,1137810,Esh,"['reggaeton', 'trance', 'dance']"
reggae,reggaeton,5340044,Elettra Lamborghini,"['foreignrap', 'reggaeton', 'pop']"
reggae,reggaeton,48969,Fantan Mojah,"['reggae', 'folk', 'reggaeton']"
reggae,reggaeton,6864306,Flooaw,"['latinfolk', 'electronics', 'reggaeton']"
reggae,reggaeton,1622915,Blaiz Fayah,"['reggae', 'reggaeton', 'folk']"
reggae,reggaeton,8268501,2Rar,"['pop', 'reggaeton']"
reggae,reggaeton,9588184,Rvfv & Lola Indigo,['reggaeton']
reggae,reggaeton,154516,General Degree,"['reggae', 'reggaeton', 'dance']"
reggae,reggaeton,64767,Beenie Man,"['reggae', 'reggaeton', 'pop']"
reggae,reggaeton,8456739,Tommy Lee,"['reggaeton', 'reggae']"
reggae,reggaeton,92396,Zion y Lennox,"['latinfolk', 'pop', 'reggaeton']"
reggae,reggaeton,4127705,Jimmy Gassel,"['electronics', 'reggaeton', 'pop']"
reggae,reggaeton,2707904,Jahyanai,"['folk', 'reggaeton', 'dance']"
reggae,reggaeton,4746447,Laortis,"['dance', 'reggaeton', 'rnb']"
reggae,reggaeton,4297499,Dancehall,"['rock', 'reggae', 'reggaeton']"
reggae,reggaeton,6873191,DJ Moiz,"['reggaeton', 'reggae']"
reggae,reggaeton,1092155,J Capri,"['reggae', 'reggaeton']"
reggae,reggaeton,4200298,Heavy Roots,"['reggae', 'latinfolk', 'reggaeton']"
reggae,reggaeton,22000,Admiral T,"['reggaeton', 'folk', 'eurofolk']"
reggae,reggaeton,766888,Kalash,"['foreignrap', 'reggaeton', 'reggae']"
reggae,reggaeton,8500891,"Rvfv, Omar Montes & Daviles de Novelda",['reggaeton']
reggae,reggaeton,9606592,Kevin Barrios,['reggaeton']
reggae,reggaeton,7180764,QuillaOne,"['reggaeton', 'latinfolk', 'house']"
reggae,reggaeton,2735830,Omar Montes,"['latinfolk', 'pop', 'reggaeton']"
reggae,reggaeton,4206168,Birchill,"['reggae', 'reggaeton']"
reggae,reggaeton,727758,Beauty Brain,"['electronics', 'latinfolk', 'reggaeton']"
reggae,reggaeton,711714,Parly B,"['reggae', 'reggaeton', 'electronics']"
reggae,reggaeton,1379780,Ms Nina,"['latinfolk', 'reggaeton', 'electronics']"
reggae,reggaeton,4409893,D'maduro,"['reggaeton', 'foreignrap']"
reggae,reggaeton,8707750,maggnato,"['reggaeton', 'ruspop', 'rnb']"
reggae,reggaeton,1219323,Manudigital,"['reggae', 'dub', 'reggaeton']"
reggae,reggaeton,3192570,Fike,"['rusrap', 'reggaeton']"
reggae,reggaeton,666618,Charly Black,"['reggae', 'reggaeton', 'dance']"
reggae,reggaeton,2381906,Johnny Roxx,"['reggaeton', 'electronics', 'house']"
reggae,reggaeton,748191,Bro Sound,"['dubstep', 'reggaeton']"
reggae,reggaeton,8263257,Rustam Abrekov,"['ruspop', 'caucasian', 'reggaeton']"
reggae,reggaeton,90792,Tito El Bambino,"['latinfolk', 'pop', 'reggaeton']"
reggae,reggaeton,5385211,"TY1, Smoothies",['reggaeton']
